conversation_id,conversation,profanity,sensitive_data_compliance
86686c7b-df90-4b78-8785-b1891b047f26,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Jacob?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""Yes, this is Jacob. Who's calling?"", ""stime"": 6, ""etime"": 9}, {""speaker"": ""Agent"", ""text"": ""Hi Jacob, this is Sarah from XYZ Collections. I hope you're doing well today."", ""stime"": 8, ""etime"": 14}, {""speaker"": ""Customer"", ""text"": ""I'm alright, thank you. What's this about?"", ""stime"": 15, ""etime"": 19}, {""speaker"": ""Agent"", ""text"": ""I'm calling regarding your past due balance with ABC Credit. Can you confirm your address for me?"", ""stime"": 18, ""etime"": 25}, {""speaker"": ""Customer"", ""text"": ""Sure, it's 123 Elm Street."", ""stime"": 26, ""etime"": 28}, {""speaker"": ""Agent"", ""text"": ""Thank you, Jacob. You have a balance of $450. Would you like to discuss payment options today?"", ""stime"": 27, ""etime"": 35}, {""speaker"": ""Customer"", ""text"": ""I need to check my finances first before I can commit to anything."", ""stime"": 36, ""etime"": 42}, {""speaker"": ""Agent"", ""text"": ""I understand. We can definitely give you some time. When do you think you'll be able to follow up?"", ""stime"": 41, ""etime"": 47}, {""speaker"": ""Customer"", ""text"": ""Maybe in a week or so. I just need to figure things out."", ""stime"": 48, ""etime"": 53}, {""speaker"": ""Agent"", ""text"": ""That sounds good. I'll mark that down for a follow-up. Just remember, it's important to address this balance as soon as you can."", ""stime"": 52, ""etime"": 60}, {""speaker"": ""Customer"", ""text"": ""I understand, thank you for your call."", ""stime"": 59, ""etime"": 62}, {""speaker"": ""Agent"", ""text"": ""You're welcome, Jacob. Talk to you soon!"", ""stime"": 63, ""etime"": 66}]",Not Found,Not Found
55f06ad3-1c58-4853-8bbb-34b7b97bcbd7,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Ms. Thompson? This is Jordan from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""Hi, yes this is she. I'm doing okay, thanks. What\u2019s this about?"", ""stime"": 9, ""etime"": 14}, {""speaker"": ""Agent"", ""text"": ""I'm calling regarding a past due balance on your account with XYZ Bank. Can I have your date of birth to locate your records?"", ""stime"": 13, ""etime"": 23}, {""speaker"": ""Customer"", ""text"": ""Sure, it's December 15, 1990."", ""stime"": 24, ""etime"": 27}, {""speaker"": ""Agent"", ""text"": ""Thank you, Ms. Thompson. Now, you have an outstanding balance of $500. How would you like to settle this today?"", ""stime"": 26, ""etime"": 36}, {""speaker"": ""Customer"", ""text"": ""I wasn't aware of that amount. I need to check my records first."", ""stime"": 37, ""etime"": 42}, {""speaker"": ""Agent"", ""text"": ""I understand. However, it's important to resolve this quickly to avoid further fees. Can I note that you are planning to check your records?"", ""stime"": 41, ""etime"": 50}, {""speaker"": ""Customer"", ""text"": ""Yes, I will do that, but I can\u2019t commit to a payment right now."", ""stime"": 51, ""etime"": 56}, {""speaker"": ""Agent"", ""text"": ""That\u2019s completely fine. Please reach back out once you verify the information. Just a quick reminder, thank you for your time today."", ""stime"": 55, ""etime"": 65}, {""speaker"": ""Customer"", ""text"": ""Okay, I appreciate your understanding. Bye."", ""stime"": 66, ""etime"": 70}, {""speaker"": ""Agent"", ""text"": ""Goodbye, Ms. Thompson. Have a great day!"", ""stime"": 71, ""etime"": 75}]",Not Found,Not Found
0bf6844f-af6a-4e46-8d72-9ec01e4bc99a,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Maria?"", ""stime"": 0, ""etime"": 4}, {""speaker"": ""Customer"", ""text"": ""Yes, this is Maria."", ""stime"": 4.5, ""etime"": 6}, {""speaker"": ""Agent"", ""text"": ""Hi Maria, this is John calling from XYZ Collections. How are you today?"", ""stime"": 6, ""etime"": 12}, {""speaker"": ""Customer"", ""text"": ""I'm doing alright, thank you."", ""stime"": 12.5, ""etime"": 15}, {""speaker"": ""Agent"", ""text"": ""I'm glad to hear that! I'm reaching out to discuss your account with ABC Bank. Can I get your account number?"", ""stime"": 15, ""etime"": 25}, {""speaker"": ""Customer"", ""text"": ""I don't have it handy right now."", ""stime"": 25.5, ""etime"": 28}, {""speaker"": ""Agent"", ""text"": ""No problem! I can look it up with your name. You've got an outstanding balance of $250. Would you like to discuss payment options?"", ""stime"": 28, ""etime"": 40}, {""speaker"": ""Customer"", ""text"": ""I wasn\u2019t aware of that amount. Can you give me more details?"", ""stime"": 40.5, ""etime"": 44}, {""speaker"": ""Agent"", ""text"": ""Sure! The balance is from a missed payment last month. Do you have a plan to settle this soon?"", ""stime"": 44, ""etime"": 54}, {""speaker"": ""Customer"", ""text"": ""I need some time to think about it."", ""stime"": 54.5, ""etime"": 58}, {""speaker"": ""Agent"", ""text"": ""That's completely understandable. Just remember, the sooner you settle, the better for your credit report."", ""stime"": 58.5, ""etime"": 66}, {""speaker"": ""Customer"", ""text"": ""Okay, I'll review my finances and get back to you."", ""stime"": 66.5, ""etime"": 70}, {""speaker"": ""Agent"", ""text"": ""Thank you, Maria. I appreciate your attention to this matter. Have a great day!"", ""stime"": 70.5, ""etime"": 76}, {""speaker"": ""Customer"", ""text"": ""You too, goodbye!"", ""stime"": 76.5, ""etime"": 79}]",Not Found,Not Found
ddaea5f2-20b8-439a-a0be-ac92bb606e7a,"[{""speaker"": ""Customer"", ""text"": ""You have reached the voicemail of John Smith. Please leave a message after the beep."", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Agent"", ""text"": ""Hello John, this is Sarah from Clear Collections. I'm reaching out about your overdue balance on your account."", ""stime"": 9, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""To leave a message, press one. To repeat these options, press two."", ""stime"": 21, ""etime"": 30}, {""speaker"": ""Agent"", ""text"": ""Please contact us at 1-800-555-0199 to discuss your options. We are here to help."", ""stime"": 31, ""etime"": 42}, {""speaker"": ""Customer"", ""text"": ""Thank you for calling. Your message will be delivered after the tone."", ""stime"": 43, ""etime"": 53}]",Not Found,Not Found
39c3e29c-7b7c-43d2-999b-eb473ec31de3,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Mr. Smith?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""Yes, this is him. Who is calling?"", ""stime"": 6, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""This is Rachel from XYZ Collections. I'm calling about an outstanding balance on your account."", ""stime"": 9, ""etime"": 17}, {""speaker"": ""Customer"", ""text"": ""I see. What's the balance?"", ""stime"": 18, ""etime"": 21}, {""speaker"": ""Agent"", ""text"": ""Before we proceed, could you please confirm your date of birth for verification?"", ""stime"": 20, ""etime"": 27}, {""speaker"": ""Customer"", ""text"": ""Sure, it's February 15, 1985."", ""stime"": 28, ""etime"": 30}, {""speaker"": ""Agent"", ""text"": ""Thank you. Can you also confirm the address associated with your account?"", ""stime"": 31, ""etime"": 36}, {""speaker"": ""Customer"", ""text"": ""Yes, it's 123 Main Street, Springfield."", ""stime"": 37, ""etime"": 41}, {""speaker"": ""Agent"", ""text"": ""Great, I appreciate your cooperation. You currently have a balance of $250. How would you like to settle this?"", ""stime"": 40, ""etime"": 47}, {""speaker"": ""Customer"", ""text"": ""I can pay $100 today. Can we set that up?"", ""stime"": 48, ""etime"": 53}, {""speaker"": ""Agent"", ""text"": ""Absolutely. I can process that payment for you. How would you like to pay?"", ""stime"": 52, ""etime"": 56}, {""speaker"": ""Customer"", ""text"": ""I\u2019ll use my credit card."", ""stime"": 57, ""etime"": 59}, {""speaker"": ""Agent"", ""text"": ""Perfect! Please provide your credit card details."", ""stime"": 60, ""etime"": 64}, {""speaker"": ""Customer"", ""text"": ""It's 4111 1111 1111 1111, expiration date 12/25."", ""stime"": 65, ""etime"": 70}, {""speaker"": ""Agent"", ""text"": ""Thank you, Mr. Smith. Your payment has been processed successfully. Have a great day!"", ""stime"": 71, ""etime"": 78}]",Not Found,Violation
656fdb00-a46e-4a96-92cd-894eeea08829,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. Am I speaking with Jessica?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""No, this is not Jessica. You have the wrong number."", ""stime"": 6.5, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""I apologize for the mix-up. I'm calling about an outstanding balance with your account."", ""stime"": 9, ""etime"": 18}, {""speaker"": ""Customer"", ""text"": ""I really think you need to check your records. I have no account with you."", ""stime"": 17, ""etime"": 23}, {""speaker"": ""Agent"", ""text"": ""I'm very sorry for the inconvenience. I'll make sure to update our records."", ""stime"": 22, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""Thank you for understanding."", ""stime"": 29, ""etime"": 32}, {""speaker"": ""Agent"", ""text"": ""Of course! Thank you for your patience. Have a great day!"", ""stime"": 31, ""etime"": 40}]",Not Found,Not Found
52ddb4a0-0599-4e18-a961-ac4b67da8d5e,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Mark Thompson?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""Yes, this is Mark. How can I help you?"", ""stime"": 6, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""I'm calling from XYZ Collections about your outstanding balance. First, can you verify your date of birth?"", ""stime"": 11, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""Sure, it's May 12, 1985."", ""stime"": 19, ""etime"": 22}, {""speaker"": ""Agent"", ""text"": ""Alright, and can you confirm your current address?"", ""stime"": 22, ""etime"": 26}, {""speaker"": ""Customer"", ""text"": ""Yes, it's 1234 Elm Street, Springfield."", ""stime"": 25, ""etime"": 30}, {""speaker"": ""Agent"", ""text"": ""Great, thanks. You have a balance of $750. What the hell are you going to do about it?"", ""stime"": 31, ""etime"": 39}, {""speaker"": ""Customer"", ""text"": ""I would like to discuss payment options."", ""stime"": 39, ""etime"": 42}, {""speaker"": ""Agent"", ""text"": ""Payment options? Just pay it already, it\u2019s not that hard!"", ""stime"": 41, ""etime"": 48}, {""speaker"": ""Customer"", ""text"": ""I understand, but I need a few moments to arrange that."", ""stime"": 47, ""etime"": 52}, {""speaker"": ""Agent"", ""text"": ""Hurry the hell up then! This is a joke, right?"", ""stime"": 51, ""etime"": 56}, {""speaker"": ""Customer"", ""text"": ""I assure you this is not a joke. I will make this payment soon."", ""stime"": 56, ""etime"": 60}, {""speaker"": ""Agent"", ""text"": ""Whatever, just don\u2019t take too long or I\u2019ll come after you!"", ""stime"": 59, ""etime"": 64}, {""speaker"": ""Customer"", ""text"": ""Thank you for your time, I will handle this shortly."", ""stime"": 63, ""etime"": 68}, {""speaker"": ""Agent"", ""text"": ""Yeah, sure. Good luck with that!"", ""stime"": 67, ""etime"": 70}]",Found,Not Found
9530d56d-f98f-491f-a29c-88bf3c9ffded,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark calling from XYZ Collections. Am I speaking with Jane Doe?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""Yes, this is Jane. What is this about?"", ""stime"": 9.5, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I'm contacting you regarding your account balance. Before we proceed, can you verify your date of birth for me?"", ""stime"": 11, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""Sure, it\u2019s July 15, 1990."", ""stime"": 21, ""etime"": 23}, {""speaker"": ""Agent"", ""text"": ""Thank you, Jane. Can you also confirm your current address?"", ""stime"": 22, ""etime"": 27}, {""speaker"": ""Customer"", ""text"": ""It's 123 Main Street, Springfield."", ""stime"": 28, ""etime"": 31}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. You currently have an outstanding balance of $500. How would you like to proceed with this payment?"", ""stime"": 30, ""etime"": 40}, {""speaker"": ""Customer"", ""text"": ""I would like to set up a payment plan."", ""stime"": 41, ""etime"": 45}, {""speaker"": ""Agent"", ""text"": ""Absolutely, we can set that up. How much would you like to pay monthly?"", ""stime"": 44, ""etime"": 50}, {""speaker"": ""Customer"", ""text"": ""I can manage $100 a month."", ""stime"": 51, ""etime"": 54}, {""speaker"": ""Agent"", ""text"": ""That works. We will set up a payment plan for $100 per month. Your first payment will be due on the 5th of next month."", ""stime"": 53, ""etime"": 62}, {""speaker"": ""Customer"", ""text"": ""Sounds good. Thank you for your help!"", ""stime"": 63, ""etime"": 66}, {""speaker"": ""Agent"", ""text"": ""You're welcome, Jane. Thank you for your time. Have a great day!"", ""stime"": 65, ""etime"": 73}, {""speaker"": ""Customer"", ""text"": ""You too, bye!"", ""stime"": 74, ""etime"": 77}]",Not Found,Not Found
9a6cb7d2-c697-43a0-8cad-4194dfb44c92,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark calling from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm doing well, thank you. How can I help you?"", ""stime"": 8, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I need to verify your identity first. Can you provide your date of birth?"", ""stime"": 11, ""etime"": 18}, {""speaker"": ""Customer"", ""text"": ""Sure, it's March 15, 1985."", ""stime"": 19, ""etime"": 22}, {""speaker"": ""Agent"", ""text"": ""Thanks for that. Now, what's your current address?"", ""stime"": 21, ""etime"": 25}, {""speaker"": ""Customer"", ""text"": ""I live at 123 Main Street, Springfield."", ""stime"": 26, ""etime"": 30}, {""speaker"": ""Agent"", ""text"": ""Alright, you have an outstanding balance of $500. How do you plan to settle this?"", ""stime"": 29, ""etime"": 37}, {""speaker"": ""Customer"", ""text"": ""I would like to discuss payment options first."", ""stime"": 36, ""etime"": 40}, {""speaker"": ""Agent"", ""text"": ""Listen, you can't just ignore this! You think this will just vanish? Pay up!"", ""stime"": 39, ""etime"": 45}, {""speaker"": ""Customer"", ""text"": ""I understand this is important, and I'm here to help find a solution."", ""stime"": 44, ""etime"": 50}, {""speaker"": ""Agent"", ""text"": ""Well, you better get your shit together and stop dodging this. It's pathetic!"", ""stime"": 49, ""etime"": 56}, {""speaker"": ""Customer"", ""text"": ""I assure you I'm not dodging anything. I'm simply looking for clarity."", ""stime"": 55, ""etime"": 60}, {""speaker"": ""Agent"", ""text"": ""Clarity? You want clarity? You owe money! Just pay it already!"", ""stime"": 59, ""etime"": 66}, {""speaker"": ""Customer"", ""text"": ""I appreciate your urgency, but I would like to keep this conversation professional."", ""stime"": 65, ""etime"": 70}, {""speaker"": ""Agent"", ""text"": ""Professional? You think I give a damn about being professional with a deadbeat like you?"", ""stime"": 69, ""etime"": 76}]",Found,Violation
542ab104-354b-46fd-93a7-ae64906f31ef,"[{""speaker"": ""Customer"", ""text"": ""You have reached out to a voicemail. Please leave a message at the tone."", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Agent"", ""text"": ""Hello, this is Jessica from ACME Collections. I'm calling about your outstanding balance on account number one two three four five."", ""stime"": 9, ""etime"": 24}, {""speaker"": ""Customer"", ""text"": ""If you would like to leave a message, please do so after the beep."", ""stime"": 25, ""etime"": 33}, {""speaker"": ""Agent"", ""text"": ""Please contact us at one eight hundred two two five four five six seven to discuss your account."", ""stime"": 34, ""etime"": 45}, {""speaker"": ""Customer"", ""text"": ""Thank you for your call."", ""stime"": 46, ""etime"": 50}]",Not Found,Not Found
